NCTId,BriefTitle,OverallStatus,Facility,City,State,Zip,Country,SiteStatus,Latitude,Longitude
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0002,Charleston,South Carolina,29425,United States,,32.77632,-79.93275
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0074,Dallas,Texas,75390,United States,,32.78306,-96.80667
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0008,Seattle,Washington,98109,United States,,47.60621,-122.33207
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0003,Antwerp,Flanders,2030,Belgium,,51.22047,4.40026
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0057,Leuven,Vlaams-Brabant,3000,Belgium,,50.87959,4.70093
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0080,Liège,,4000,Belgium,,50.63373,5.56749
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0104,Halifax,Nova Scotia,B3H2Y9,Canada,,44.64269,-63.57688
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0088,Sherbrooke,Quebec,J1H 5N4,Canada,,45.40008,-71.89908
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0031,Strasbourg,Alsace,67098,France,,48.58392,7.74553
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0061,Toulouse,Haute-Garonne,31059,France,,43.60426,1.44367
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0049,Bordeaux,,33076,France,,44.84124,-0.58046
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0012,Bron,,69500,France,,45.73865,4.91303
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0052,Paris,,75014,France,,48.85341,2.3488
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0141,Rennes,,35033,France,,48.11109,-1.67431
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0046,Berlin,,10117,Germany,,52.52437,13.41053
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0016,Cologne,,50937,Germany,,50.93333,6.95
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0028,Erlangen,,91054,Germany,,49.59099,11.00783
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0042,Leipzig,,04103,Germany,,51.33962,12.37129
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0032,München,,80336,Germany,,51.60698,13.31243
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0033,Tübingen,,72076,Germany,,48.52266,9.05222
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0038,Würzburg,,97080,Germany,,49.79391,9.95121
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0103,Rome,Lazio,00168,Italy,,41.89193,12.51133
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0004,Milan,Milano,20162,Italy,,45.46427,9.18951
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0108,Pisa,Tuscany,56126,Italy,,43.70853,10.4036
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0106,Milan,,20132,Italy,,42.78235,12.59836
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0026,Sapporo,Hokkaido,0608648,Japan,,43.06667,141.35
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0132,Yokohama,Kanagawa,236-0004,Japan,,35.43333,139.65
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0137,Suita,Osaka,565-0871,Japan,,34.76143,135.51567
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0117,Bunkyo-ku,Tokyo,1138603,Japan,,,
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0123,Fukuoka,,812-8582,Japan,,33.6,130.41667
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0136,Maebashi,,371-8511,Japan,,36.4,139.08333
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0118,Okayama,,700-8558,Japan,,34.65,133.93333
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0129,A Coruña,A Coruña [La Coruña],15006,Spain,,43.37135,-8.396
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0138,Barcelona,Catalunya [Cataluña],08041,Spain,,41.38879,2.15899
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0060,Barcelona,,08907,Spain,,41.38879,2.15899
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0009,Málaga,,29011,Spain,,36.72016,-4.42034
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0047,Basel,,4031,Switzerland,,47.55839,7.57327
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0068,Bern,,3010,Switzerland,,46.94809,7.44744
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0078,Zurich,,8091,Switzerland,,47.36667,8.55
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0140,London,"London, City of",NW1 2PG,United Kingdom,,51.50853,-0.12574
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0063,Leeds,West Yorkshire,LS8 7TF,United Kingdom,,53.79648,-1.54785
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0091,Sheffield,Yorkshire and the Humber,S102JF,United Kingdom,,53.38297,-1.4659
NCT07335562,"A Study to Compare the Efficacy and Safety of BMS-986353 (Zolacaptagene- Autoleucel / Zola-cel), CD19-CAR T Cells, Versus Standard of Care in Participants With Active Systemic Sclerosis",NOT_YET_RECRUITING,Local Institution - 0059,London,,NW3 2QG,United Kingdom,,51.50853,-0.12574
NCT06735690,Allogeneic CMV-Specific CD19-CAR T Cells Plus CMV-MVA Triplex Vaccine After Matched Related Donor Hematopoietic Cell Transplant for the Treatment of Patients With High-Risk Acute Lymphoblastic Leukemia,RECRUITING,City of Hope Medical Center,Duarte,California,91010,United States,RECRUITING,34.13945,-117.97729
NCT04652219,CART Therapy in GUCY2C-positive Digestive Tract Tumors,COMPLETED,"First affiliated hospital, Zhejiang University",Hangzhou,Zhejiang,310006,China,,30.29365,120.16142
NCT06152172,CARTIMMUNE: Study of Patients With Autoimmune Diseases Receiving KYV-101,ACTIVE_NOT_RECRUITING,Hospital of the Universithy of Pennsylvania,Philadelphia,Pennsylvania,19104,United States,,39.95238,-75.16362
NCT06544330,"A Phase 1 Study of SYNCAR-001 + STK-009 Without Conditioning Chemotherapy (Lymphodepletion) in Subjects With Severe, Refractory Systemic Autoimmune Rheumatic Disease",ACTIVE_NOT_RECRUITING,HonorHealth Research Institute,Scottsdale,Arizona,85258,United States,,33.50921,-111.89903
NCT06544330,"A Phase 1 Study of SYNCAR-001 + STK-009 Without Conditioning Chemotherapy (Lymphodepletion) in Subjects With Severe, Refractory Systemic Autoimmune Rheumatic Disease",ACTIVE_NOT_RECRUITING,Hackensack University Medical Center,Hackensack,New Jersey,07601,United States,,40.88593,-74.04347
NCT06544330,"A Phase 1 Study of SYNCAR-001 + STK-009 Without Conditioning Chemotherapy (Lymphodepletion) in Subjects With Severe, Refractory Systemic Autoimmune Rheumatic Disease",ACTIVE_NOT_RECRUITING,Feinstein Institutes for Medical Research,Manhasset,New York,11030,United States,,40.79788,-73.69957
NCT06544330,"A Phase 1 Study of SYNCAR-001 + STK-009 Without Conditioning Chemotherapy (Lymphodepletion) in Subjects With Severe, Refractory Systemic Autoimmune Rheumatic Disease",ACTIVE_NOT_RECRUITING,The Cleveland Clinic Foundation,Cleveland,Ohio,44195,United States,,41.4995,-81.69541
NCT06544330,"A Phase 1 Study of SYNCAR-001 + STK-009 Without Conditioning Chemotherapy (Lymphodepletion) in Subjects With Severe, Refractory Systemic Autoimmune Rheumatic Disease",ACTIVE_NOT_RECRUITING,Ohio State University Wexner Medical Center,Columbus,Ohio,43210,United States,,39.96118,-82.99879
NCT06352281,Efficacy and Safety of CAR-T Cells Therapy for Chronic or Refractory Primary Immune Thrombocytopenia (ITP),RECRUITING,920th Hospital of Joint Logistics Support Force of People's Liberation Army of China,Kunming,Yunnan,650000,China,RECRUITING,25.03889,102.71833
NCT06429800,A Study to Evaluate the Safety and Preliminary Efficacy of ATA3219 in Participants With Systemic Lupus Erythematosus,WITHDRAWN,Atara Biotherapeutics,Thousand Oaks,California,91320,United States,,34.17056,-118.83759
NCT06661811,A Study of CAR-T Cells Targeting Autoimmune Diseases,NOT_YET_RECRUITING,Beijing Gaobo Boren Hospital,Beijing,,100070,China,,39.9075,116.39723
NCT07416032,A Clinical Study Evaluating the Safety and Preliminary Efficacy of Universal Allogeneic CAR T-cell Therapy Targeting CD19 and BCMA(QT-019C)in Patients With Refractory Primary Immune Thrombocytopenia,NOT_YET_RECRUITING,"Union Hospital, Tongji Medical College, Huazhong University of Science and Technology",Wuhan,Hubei,430022,China,,30.58333,114.26667
NCT07058298,GC012F Injection in the Treatment of Refractory Generalized Myasthenia Gravis(24103),RECRUITING,"Tongji Hospital of Tongji Medical Colledge, Huazhong University of Science and Technology",Wuhan,Hubei,430000,China,RECRUITING,30.58333,114.26667
NCT07304154,A Study Evaluating the Safety and Efficacy of KITE-363 in Relapsed/Refractory Autoimmune Neurologic Diseases,RECRUITING,LDS Hospital - Intermountain Health,Salt Lake City,Utah,84143,United States,RECRUITING,40.76078,-111.89105
NCT07304154,A Study Evaluating the Safety and Efficacy of KITE-363 in Relapsed/Refractory Autoimmune Neurologic Diseases,RECRUITING,Fred Hutchinson Cancer Center,Seattle,Washington,98109,United States,RECRUITING,47.60621,-122.33207
NCT07304154,A Study Evaluating the Safety and Efficacy of KITE-363 in Relapsed/Refractory Autoimmune Neurologic Diseases,RECRUITING,Concord Repatriation General Hospital,Sydney,New South Wales,2139,Australia,RECRUITING,-33.86785,151.20732
NCT05302037,Allogeneic NKG2DL-targeting CAR γδ T Cells (CTM-N2D) in Advanced Cancers (ANGELICA),RECRUITING,National University Hospital,Singapore,,,Singapore,RECRUITING,1.28967,103.85007
NCT07423572,Clinical Study of Anti-CD19/BCMA Universal Chimeric Antigen Receptor T Cells (UCAR-T) in the Treatment of Refractory Idiopathic Membranous Nephropathy (IMN),NOT_YET_RECRUITING,The First Affiliated Hospital of Zhejiang Chinese Medical University,Hangzhou,Zhejiang,,China,,30.29365,120.16142
NCT06569472,Clinical Trial of CD19-targeted CAR-T Therapy for Refractory Juvenile Dermatomyositis,RECRUITING,Children's Hospital Zhejiang University School of Medicine,Hangzhou,Zhejiang,,China,RECRUITING,30.29365,120.16142
NCT07266337,CD19/BCMA CAR-T for SLE,NOT_YET_RECRUITING,The General Hospital of Western Theater Command,Chengdu,Sichuan,,China,,30.66667,104.06667
NCT06617793,"An Open-label Study to Assess the Safety, Efficacy, and Cellular Kinetics of YTB323 in Relapsing Multiple Sclerosis",RECRUITING,Novartis Investigative Site,Darlinghurst,New South Wales,2010,Australia,RECRUITING,-33.87939,151.21925
NCT06617793,"An Open-label Study to Assess the Safety, Efficacy, and Cellular Kinetics of YTB323 in Relapsing Multiple Sclerosis",RECRUITING,Novartis Investigative Site,Melbourne,Victoria,3004,Australia,RECRUITING,-37.814,144.96332
NCT06617793,"An Open-label Study to Assess the Safety, Efficacy, and Cellular Kinetics of YTB323 in Relapsing Multiple Sclerosis",RECRUITING,Novartis Investigative Site,Montpellier,,34090,France,RECRUITING,43.61093,3.87635
